	bc1 num	count	frac	cumulative	index
908	demo_bc1_45_bc2_61_bc3_19	0	0.0	1.0000000000000004	2138
909	demo_bc1_46_bc2_61_bc3_19	0	0.0	1.0000000000000004	2139
910	demo_bc1_47_bc2_61_bc3_19	0	0.0	1.0000000000000004	2140
911	demo_bc1_48_bc2_61_bc3_19	0	0.0	1.0000000000000004	2141
912	demo_bc1_49_bc2_61_bc3_19	0	0.0	1.0000000000000004	2142
913	demo_bc1_50_bc2_61_bc3_19	0	0.0	1.0000000000000004	2143
914	demo_bc1_51_bc2_61_bc3_19	0	0.0	1.0000000000000004	2144
889	demo_bc1_26_bc2_61_bc3_19	0	0.0	1.0000000000000004	2145
888	demo_bc1_25_bc2_61_bc3_19	0	0.0	1.0000000000000004	2146
887	demo_bc1_24_bc2_61_bc3_19	0	0.0	1.0000000000000004	2147
873	demo_bc1_10_bc2_61_bc3_19	0	0.0	1.0000000000000004	2148
862	demo_bc1_95_bc2_48_bc3_18	0	0.0	1.0000000000000004	2149
863	demo_bc1_96_bc2_48_bc3_18	0	0.0	1.0000000000000004	2150
864	demo_bc1_1_bc2_61_bc3_19	0	0.0	1.0000000000000004	2151
865	demo_bc1_2_bc2_61_bc3_19	0	0.0	1.0000000000000004	2152
866	demo_bc1_3_bc2_61_bc3_19	0	0.0	1.0000000000000004	2153
867	demo_bc1_4_bc2_61_bc3_19	0	0.0	1.0000000000000004	2154
868	demo_bc1_5_bc2_61_bc3_19	0	0.0	1.0000000000000004	2155
869	demo_bc1_6_bc2_61_bc3_19	0	0.0	1.0000000000000004	2156
870	demo_bc1_7_bc2_61_bc3_19	0	0.0	1.0000000000000004	2157
871	demo_bc1_8_bc2_61_bc3_19	0	0.0	1.0000000000000004	2158
872	demo_bc1_9_bc2_61_bc3_19	0	0.0	1.0000000000000004	2159
874	demo_bc1_11_bc2_61_bc3_19	0	0.0	1.0000000000000004	2160
886	demo_bc1_23_bc2_61_bc3_19	0	0.0	1.0000000000000004	2161
875	demo_bc1_12_bc2_61_bc3_19	0	0.0	1.0000000000000004	2162
876	demo_bc1_13_bc2_61_bc3_19	0	0.0	1.0000000000000004	2163
877	demo_bc1_14_bc2_61_bc3_19	0	0.0	1.0000000000000004	2164
878	demo_bc1_15_bc2_61_bc3_19	0	0.0	1.0000000000000004	2165
879	demo_bc1_16_bc2_61_bc3_19	0	0.0	1.0000000000000004	2166
880	demo_bc1_17_bc2_61_bc3_19	0	0.0	1.0000000000000004	2167
881	demo_bc1_18_bc2_61_bc3_19	0	0.0	1.0000000000000004	2168
882	demo_bc1_19_bc2_61_bc3_19	0	0.0	1.0000000000000004	2169
883	demo_bc1_20_bc2_61_bc3_19	0	0.0	1.0000000000000004	2170
884	demo_bc1_21_bc2_61_bc3_19	0	0.0	1.0000000000000004	2171
885	demo_bc1_22_bc2_61_bc3_19	0	0.0	1.0000000000000004	2172
804	demo_bc1_37_bc2_48_bc3_18	0	0.0	1.0000000000000004	2173
803	demo_bc1_36_bc2_48_bc3_18	0	0.0	1.0000000000000004	2174
802	demo_bc1_35_bc2_48_bc3_18	0	0.0	1.0000000000000004	2175
801	demo_bc1_34_bc2_48_bc3_18	0	0.0	1.0000000000000004	2176
718	demo_bc1_47_bc2_43_bc3_16	0	0.0	1.0000000000000004	2177
719	demo_bc1_48_bc2_43_bc3_16	0	0.0	1.0000000000000004	2178
720	demo_bc1_49_bc2_43_bc3_16	0	0.0	1.0000000000000004	2179
721	demo_bc1_50_bc2_43_bc3_16	0	0.0	1.0000000000000004	2180
722	demo_bc1_51_bc2_43_bc3_16	0	0.0	1.0000000000000004	2181
723	demo_bc1_52_bc2_43_bc3_16	0	0.0	1.0000000000000004	2182
724	demo_bc1_53_bc2_43_bc3_16	0	0.0	1.0000000000000004	2183
725	demo_bc1_54_bc2_43_bc3_16	0	0.0	1.0000000000000004	2184
726	demo_bc1_55_bc2_43_bc3_16	0	0.0	1.0000000000000004	2185
727	demo_bc1_56_bc2_43_bc3_16	0	0.0	1.0000000000000004	2186
728	demo_bc1_57_bc2_43_bc3_16	0	0.0	1.0000000000000004	2187
729	demo_bc1_58_bc2_43_bc3_16	0	0.0	1.0000000000000004	2188
730	demo_bc1_59_bc2_43_bc3_16	0	0.0	1.0000000000000004	2189
731	demo_bc1_60_bc2_43_bc3_16	0	0.0	1.0000000000000004	2190
732	demo_bc1_61_bc2_43_bc3_16	0	0.0	1.0000000000000004	2191
733	demo_bc1_62_bc2_43_bc3_16	0	0.0	1.0000000000000004	2192
734	demo_bc1_63_bc2_43_bc3_16	0	0.0	1.0000000000000004	2193
735	demo_bc1_64_bc2_43_bc3_16	0	0.0	1.0000000000000004	2194
736	demo_bc1_65_bc2_43_bc3_16	0	0.0	1.0000000000000004	2195
737	demo_bc1_66_bc2_43_bc3_16	0	0.0	1.0000000000000004	2196
738	demo_bc1_67_bc2_43_bc3_16	0	0.0	1.0000000000000004	2197
739	demo_bc1_68_bc2_43_bc3_16	0	0.0	1.0000000000000004	2198
740	demo_bc1_69_bc2_43_bc3_16	0	0.0	1.0000000000000004	2199
741	demo_bc1_70_bc2_43_bc3_16	0	0.0	1.0000000000000004	2200
742	demo_bc1_71_bc2_43_bc3_16	0	0.0	1.0000000000000004	2201
717	demo_bc1_46_bc2_43_bc3_16	0	0.0	1.0000000000000004	2202
716	demo_bc1_45_bc2_43_bc3_16	0	0.0	1.0000000000000004	2203
715	demo_bc1_44_bc2_43_bc3_16	0	0.0	1.0000000000000004	2204
701	demo_bc1_30_bc2_43_bc3_16	0	0.0	1.0000000000000004	2205
690	demo_bc1_19_bc2_43_bc3_16	0	0.0	1.0000000000000004	2206
691	demo_bc1_20_bc2_43_bc3_16	0	0.0	1.0000000000000004	2207
692	demo_bc1_21_bc2_43_bc3_16	0	0.0	1.0000000000000004	2208
693	demo_bc1_22_bc2_43_bc3_16	0	0.0	1.0000000000000004	2209
694	demo_bc1_23_bc2_43_bc3_16	0	0.0	1.0000000000000004	2210
695	demo_bc1_24_bc2_43_bc3_16	0	0.0	1.0000000000000004	2211
696	demo_bc1_25_bc2_43_bc3_16	0	0.0	1.0000000000000004	2212
697	demo_bc1_26_bc2_43_bc3_16	0	0.0	1.0000000000000004	2213
698	demo_bc1_27_bc2_43_bc3_16	0	0.0	1.0000000000000004	2214
699	demo_bc1_28_bc2_43_bc3_16	0	0.0	1.0000000000000004	2215
700	demo_bc1_29_bc2_43_bc3_16	0	0.0	1.0000000000000004	2216
702	demo_bc1_31_bc2_43_bc3_16	0	0.0	1.0000000000000004	2217
714	demo_bc1_43_bc2_43_bc3_16	0	0.0	1.0000000000000004	2218
703	demo_bc1_32_bc2_43_bc3_16	0	0.0	1.0000000000000004	2219
704	demo_bc1_33_bc2_43_bc3_16	0	0.0	1.0000000000000004	2220
705	demo_bc1_34_bc2_43_bc3_16	0	0.0	1.0000000000000004	2221
706	demo_bc1_35_bc2_43_bc3_16	0	0.0	1.0000000000000004	2222
707	demo_bc1_36_bc2_43_bc3_16	0	0.0	1.0000000000000004	2223
708	demo_bc1_37_bc2_43_bc3_16	0	0.0	1.0000000000000004	2224
709	demo_bc1_38_bc2_43_bc3_16	0	0.0	1.0000000000000004	2225
710	demo_bc1_39_bc2_43_bc3_16	0	0.0	1.0000000000000004	2226
711	demo_bc1_40_bc2_43_bc3_16	0	0.0	1.0000000000000004	2227
712	demo_bc1_41_bc2_43_bc3_16	0	0.0	1.0000000000000004	2228
713	demo_bc1_42_bc2_43_bc3_16	0	0.0	1.0000000000000004	2229
743	demo_bc1_72_bc2_43_bc3_16	0	0.0	1.0000000000000004	2230
744	demo_bc1_73_bc2_43_bc3_16	0	0.0	1.0000000000000004	2231
745	demo_bc1_74_bc2_43_bc3_16	0	0.0	1.0000000000000004	2232
788	demo_bc1_21_bc2_48_bc3_18	0	0.0	1.0000000000000004	2233
776	demo_bc1_9_bc2_48_bc3_18	0	0.0	1.0000000000000004	2234
777	demo_bc1_10_bc2_48_bc3_18	0	0.0	1.0000000000000004	2235
778	demo_bc1_11_bc2_48_bc3_18	0	0.0	1.0000000000000004	2236
779	demo_bc1_12_bc2_48_bc3_18	0	0.0	1.0000000000000004	2237
780	demo_bc1_13_bc2_48_bc3_18	0	0.0	1.0000000000000004	2238
781	demo_bc1_14_bc2_48_bc3_18	0	0.0	1.0000000000000004	2239
782	demo_bc1_15_bc2_48_bc3_18	0	0.0	1.0000000000000004	2240
783	demo_bc1_16_bc2_48_bc3_18	0	0.0	1.0000000000000004	2241
785	demo_bc1_18_bc2_48_bc3_18	0	0.0	1.0000000000000004	2242
786	demo_bc1_19_bc2_48_bc3_18	0	0.0	1.0000000000000004	2243
787	demo_bc1_20_bc2_48_bc3_18	0	0.0	1.0000000000000004	2244
789	demo_bc1_22_bc2_48_bc3_18	0	0.0	1.0000000000000004	2245
774	demo_bc1_7_bc2_48_bc3_18	0	0.0	1.0000000000000004	2246
790	demo_bc1_23_bc2_48_bc3_18	0	0.0	1.0000000000000004	2247
791	demo_bc1_24_bc2_48_bc3_18	0	0.0	1.0000000000000004	2248
792	demo_bc1_25_bc2_48_bc3_18	0	0.0	1.0000000000000004	2249
793	demo_bc1_26_bc2_48_bc3_18	0	0.0	1.0000000000000004	2250
794	demo_bc1_27_bc2_48_bc3_18	0	0.0	1.0000000000000004	2251
795	demo_bc1_28_bc2_48_bc3_18	0	0.0	1.0000000000000004	2252
796	demo_bc1_29_bc2_48_bc3_18	0	0.0	1.0000000000000004	2253
797	demo_bc1_30_bc2_48_bc3_18	0	0.0	1.0000000000000004	2254
798	demo_bc1_31_bc2_48_bc3_18	0	0.0	1.0000000000000004	2255
799	demo_bc1_32_bc2_48_bc3_18	0	0.0	1.0000000000000004	2256
800	demo_bc1_33_bc2_48_bc3_18	0	0.0	1.0000000000000004	2257
775	demo_bc1_8_bc2_48_bc3_18	0	0.0	1.0000000000000004	2258
773	demo_bc1_6_bc2_48_bc3_18	0	0.0	1.0000000000000004	2259
747	demo_bc1_76_bc2_43_bc3_16	0	0.0	1.0000000000000004	2260
759	demo_bc1_88_bc2_43_bc3_16	0	0.0	1.0000000000000004	2261
748	demo_bc1_77_bc2_43_bc3_16	0	0.0	1.0000000000000004	2262
749	demo_bc1_78_bc2_43_bc3_16	0	0.0	1.0000000000000004	2263
750	demo_bc1_79_bc2_43_bc3_16	0	0.0	1.0000000000000004	2264
751	demo_bc1_80_bc2_43_bc3_16	0	0.0	1.0000000000000004	2265
752	demo_bc1_81_bc2_43_bc3_16	0	0.0	1.0000000000000004	2266
753	demo_bc1_82_bc2_43_bc3_16	0	0.0	1.0000000000000004	2267
754	demo_bc1_83_bc2_43_bc3_16	0	0.0	1.0000000000000004	2268
755	demo_bc1_84_bc2_43_bc3_16	0	0.0	1.0000000000000004	2269
756	demo_bc1_85_bc2_43_bc3_16	0	0.0	1.0000000000000004	2270
757	demo_bc1_86_bc2_43_bc3_16	0	0.0	1.0000000000000004	2271
758	demo_bc1_87_bc2_43_bc3_16	0	0.0	1.0000000000000004	2272
760	demo_bc1_89_bc2_43_bc3_16	0	0.0	1.0000000000000004	2273
772	demo_bc1_5_bc2_48_bc3_18	0	0.0	1.0000000000000004	2274
761	demo_bc1_90_bc2_43_bc3_16	0	0.0	1.0000000000000004	2275
762	demo_bc1_91_bc2_43_bc3_16	0	0.0	1.0000000000000004	2276
763	demo_bc1_92_bc2_43_bc3_16	0	0.0	1.0000000000000004	2277
764	demo_bc1_93_bc2_43_bc3_16	0	0.0	1.0000000000000004	2278
765	demo_bc1_94_bc2_43_bc3_16	0	0.0	1.0000000000000004	2279
766	demo_bc1_95_bc2_43_bc3_16	0	0.0	1.0000000000000004	2280
767	demo_bc1_96_bc2_43_bc3_16	0	0.0	1.0000000000000004	2281
768	demo_bc1_1_bc2_48_bc3_18	0	0.0	1.0000000000000004	2282
769	demo_bc1_2_bc2_48_bc3_18	0	0.0	1.0000000000000004	2283
770	demo_bc1_3_bc2_48_bc3_18	0	0.0	1.0000000000000004	2284
771	demo_bc1_4_bc2_48_bc3_18	0	0.0	1.0000000000000004	2285
459	demo_bc1_76_bc2_46_bc3_12	0	0.0	1.0000000000000004	2286
457	demo_bc1_74_bc2_46_bc3_12	0	0.0	1.0000000000000004	2287
1832	demo_bc1_9_bc2_12_bc3_35	0	0.0	1.0000000000000004	2288
171	demo_bc1_76_bc2_49_bc3_1	0	0.0	1.0000000000000004	2289
145	demo_bc1_50_bc2_49_bc3_1	0	0.0	1.0000000000000004	2290
146	demo_bc1_51_bc2_49_bc3_1	0	0.0	1.0000000000000004	2291
147	demo_bc1_52_bc2_49_bc3_1	0	0.0	1.0000000000000004	2292
148	demo_bc1_53_bc2_49_bc3_1	0	0.0	1.0000000000000004	2293
149	demo_bc1_54_bc2_49_bc3_1	0	0.0	1.0000000000000004	2294
150	demo_bc1_55_bc2_49_bc3_1	0	0.0	1.0000000000000004	2295
151	demo_bc1_56_bc2_49_bc3_1	0	0.0	1.0000000000000004	2296
152	demo_bc1_57_bc2_49_bc3_1	0	0.0	1.0000000000000004	2297
153	demo_bc1_58_bc2_49_bc3_1	0	0.0	1.0000000000000004	2298
154	demo_bc1_59_bc2_49_bc3_1	0	0.0	1.0000000000000004	2299
155	demo_bc1_60_bc2_49_bc3_1	0	0.0	1.0000000000000004	2300
156	demo_bc1_61_bc2_49_bc3_1	0	0.0	1.0000000000000004	2301
157	demo_bc1_62_bc2_49_bc3_1	0	0.0	1.0000000000000004	2302
158	demo_bc1_63_bc2_49_bc3_1	0	0.0	1.0000000000000004	2303
159	demo_bc1_64_bc2_49_bc3_1	0	0.0	1.0000000000000004	2304
160	demo_bc1_65_bc2_49_bc3_1	0	0.0	1.0000000000000004	2305
161	demo_bc1_66_bc2_49_bc3_1	0	0.0	1.0000000000000004	2306
162	demo_bc1_67_bc2_49_bc3_1	0	0.0	1.0000000000000004	2307
163	demo_bc1_68_bc2_49_bc3_1	0	0.0	1.0000000000000004	2308
164	demo_bc1_69_bc2_49_bc3_1	0	0.0	1.0000000000000004	2309
165	demo_bc1_70_bc2_49_bc3_1	0	0.0	1.0000000000000004	2310
166	demo_bc1_71_bc2_49_bc3_1	0	0.0	1.0000000000000004	2311
167	demo_bc1_72_bc2_49_bc3_1	0	0.0	1.0000000000000004	2312
168	demo_bc1_73_bc2_49_bc3_1	0	0.0	1.0000000000000004	2313
169	demo_bc1_74_bc2_49_bc3_1	0	0.0	1.0000000000000004	2314
144	demo_bc1_49_bc2_49_bc3_1	0	0.0	1.0000000000000004	2315
143	demo_bc1_48_bc2_49_bc3_1	0	0.0	1.0000000000000004	2316
142	demo_bc1_47_bc2_49_bc3_1	0	0.0	1.0000000000000004	2317
127	demo_bc1_32_bc2_49_bc3_1	0	0.0	1.0000000000000004	2318
116	demo_bc1_21_bc2_49_bc3_1	0	0.0	1.0000000000000004	2319
117	demo_bc1_22_bc2_49_bc3_1	0	0.0	1.0000000000000004	2320
118	demo_bc1_23_bc2_49_bc3_1	0	0.0	1.0000000000000004	2321
119	demo_bc1_24_bc2_49_bc3_1	0	0.0	1.0000000000000004	2322
120	demo_bc1_25_bc2_49_bc3_1	0	0.0	1.0000000000000004	2323
121	demo_bc1_26_bc2_49_bc3_1	0	0.0	1.0000000000000004	2324
122	demo_bc1_27_bc2_49_bc3_1	0	0.0	1.0000000000000004	2325
123	demo_bc1_28_bc2_49_bc3_1	0	0.0	1.0000000000000004	2326
124	demo_bc1_29_bc2_49_bc3_1	0	0.0	1.0000000000000004	2327
125	demo_bc1_30_bc2_49_bc3_1	0	0.0	1.0000000000000004	2328
126	demo_bc1_31_bc2_49_bc3_1	0	0.0	1.0000000000000004	2329
128	demo_bc1_33_bc2_49_bc3_1	0	0.0	1.0000000000000004	2330
141	demo_bc1_46_bc2_49_bc3_1	0	0.0	1.0000000000000004	2331
129	demo_bc1_34_bc2_49_bc3_1	0	0.0	1.0000000000000004	2332
130	demo_bc1_35_bc2_49_bc3_1	0	0.0	1.0000000000000004	2333
131	demo_bc1_36_bc2_49_bc3_1	0	0.0	1.0000000000000004	2334
133	demo_bc1_38_bc2_49_bc3_1	0	0.0	1.0000000000000004	2335
134	demo_bc1_39_bc2_49_bc3_1	0	0.0	1.0000000000000004	2336
135	demo_bc1_40_bc2_49_bc3_1	0	0.0	1.0000000000000004	2337
136	demo_bc1_41_bc2_49_bc3_1	0	0.0	1.0000000000000004	2338
137	demo_bc1_42_bc2_49_bc3_1	0	0.0	1.0000000000000004	2339
138	demo_bc1_43_bc2_49_bc3_1	0	0.0	1.0000000000000004	2340
139	demo_bc1_44_bc2_49_bc3_1	0	0.0	1.0000000000000004	2341
140	demo_bc1_45_bc2_49_bc3_1	0	0.0	1.0000000000000004	2342
170	demo_bc1_75_bc2_49_bc3_1	0	0.0	1.0000000000000004	2343
172	demo_bc1_77_bc2_49_bc3_1	0	0.0	1.0000000000000004	2344
229	demo_bc1_38_bc2_43_bc3_2	0	0.0	1.0000000000000004	2345
173	demo_bc1_78_bc2_49_bc3_1	0	0.0	1.0000000000000004	2346
202	demo_bc1_11_bc2_43_bc3_2	0	0.0	1.0000000000000004	2347
203	demo_bc1_12_bc2_43_bc3_2	0	0.0	1.0000000000000004	2348
204	demo_bc1_13_bc2_43_bc3_2	0	0.0	1.0000000000000004	2349
205	demo_bc1_14_bc2_43_bc3_2	0	0.0	1.0000000000000004	2350
206	demo_bc1_15_bc2_43_bc3_2	0	0.0	1.0000000000000004	2351
207	demo_bc1_16_bc2_43_bc3_2	0	0.0	1.0000000000000004	2352
208	demo_bc1_17_bc2_43_bc3_2	0	0.0	1.0000000000000004	2353
209	demo_bc1_18_bc2_43_bc3_2	0	0.0	1.0000000000000004	2354
210	demo_bc1_19_bc2_43_bc3_2	0	0.0	1.0000000000000004	2355
211	demo_bc1_20_bc2_43_bc3_2	0	0.0	1.0000000000000004	2356
212	demo_bc1_21_bc2_43_bc3_2	0	0.0	1.0000000000000004	2357
213	demo_bc1_22_bc2_43_bc3_2	0	0.0	1.0000000000000004	2358
214	demo_bc1_23_bc2_43_bc3_2	0	0.0	1.0000000000000004	2359
215	demo_bc1_24_bc2_43_bc3_2	0	0.0	1.0000000000000004	2360
216	demo_bc1_25_bc2_43_bc3_2	0	0.0	1.0000000000000004	2361
217	demo_bc1_26_bc2_43_bc3_2	0	0.0	1.0000000000000004	2362
218	demo_bc1_27_bc2_43_bc3_2	0	0.0	1.0000000000000004	2363
219	demo_bc1_28_bc2_43_bc3_2	0	0.0	1.0000000000000004	2364
220	demo_bc1_29_bc2_43_bc3_2	0	0.0	1.0000000000000004	2365
221	demo_bc1_30_bc2_43_bc3_2	0	0.0	1.0000000000000004	2366
223	demo_bc1_32_bc2_43_bc3_2	0	0.0	1.0000000000000004	2367
224	demo_bc1_33_bc2_43_bc3_2	0	0.0	1.0000000000000004	2368
225	demo_bc1_34_bc2_43_bc3_2	0	0.0	1.0000000000000004	2369
226	demo_bc1_35_bc2_43_bc3_2	0	0.0	1.0000000000000004	2370
227	demo_bc1_36_bc2_43_bc3_2	0	0.0	1.0000000000000004	2371
201	demo_bc1_10_bc2_43_bc3_2	0	0.0	1.0000000000000004	2372
200	demo_bc1_9_bc2_43_bc3_2	0	0.0	1.0000000000000004	2373
199	demo_bc1_8_bc2_43_bc3_2	0	0.0	1.0000000000000004	2374
185	demo_bc1_90_bc2_49_bc3_1	0	0.0	1.0000000000000004	2375
174	demo_bc1_79_bc2_49_bc3_1	0	0.0	1.0000000000000004	2376
175	demo_bc1_80_bc2_49_bc3_1	0	0.0	1.0000000000000004	2377
176	demo_bc1_81_bc2_49_bc3_1	0	0.0	1.0000000000000004	2378
177	demo_bc1_82_bc2_49_bc3_1	0	0.0	1.0000000000000004	2379
178	demo_bc1_83_bc2_49_bc3_1	0	0.0	1.0000000000000004	2380
179	demo_bc1_84_bc2_49_bc3_1	0	0.0	1.0000000000000004	2381
180	demo_bc1_85_bc2_49_bc3_1	0	0.0	1.0000000000000004	2382
181	demo_bc1_86_bc2_49_bc3_1	0	0.0	1.0000000000000004	2383
182	demo_bc1_87_bc2_49_bc3_1	0	0.0	1.0000000000000004	2384
183	demo_bc1_88_bc2_49_bc3_1	0	0.0	1.0000000000000004	2385
184	demo_bc1_89_bc2_49_bc3_1	0	0.0	1.0000000000000004	2386
186	demo_bc1_91_bc2_49_bc3_1	0	0.0	1.0000000000000004	2387
198	demo_bc1_7_bc2_43_bc3_2	0	0.0	1.0000000000000004	2388
187	demo_bc1_92_bc2_49_bc3_1	0	0.0	1.0000000000000004	2389
188	demo_bc1_93_bc2_49_bc3_1	0	0.0	1.0000000000000004	2390
189	demo_bc1_94_bc2_49_bc3_1	0	0.0	1.0000000000000004	2391
190	demo_bc1_95_bc2_49_bc3_1	0	0.0	1.0000000000000004	2392
191	demo_bc1_96_bc2_49_bc3_1	0	0.0	1.0000000000000004	2393
192	demo_bc1_1_bc2_43_bc3_2	0	0.0	1.0000000000000004	2394
193	demo_bc1_2_bc2_43_bc3_2	0	0.0	1.0000000000000004	2395
194	demo_bc1_3_bc2_43_bc3_2	0	0.0	1.0000000000000004	2396
195	demo_bc1_4_bc2_43_bc3_2	0	0.0	1.0000000000000004	2397
196	demo_bc1_5_bc2_43_bc3_2	0	0.0	1.0000000000000004	2398
197	demo_bc1_6_bc2_43_bc3_2	0	0.0	1.0000000000000004	2399
115	demo_bc1_20_bc2_49_bc3_1	0	0.0	1.0000000000000004	2400
114	demo_bc1_19_bc2_49_bc3_1	0	0.0	1.0000000000000004	2401
113	demo_bc1_18_bc2_49_bc3_1	0	0.0	1.0000000000000004	2402
112	demo_bc1_17_bc2_49_bc3_1	0	0.0	1.0000000000000004	2403
30	demo_bc1_31_bc2_28_bc3_1	0	0.0	1.0000000000000004	2404
31	demo_bc1_32_bc2_28_bc3_1	0	0.0	1.0000000000000004	2405
32	demo_bc1_33_bc2_28_bc3_1	0	0.0	1.0000000000000004	2406
33	demo_bc1_34_bc2_28_bc3_1	0	0.0	1.0000000000000004	2407
34	demo_bc1_35_bc2_28_bc3_1	0	0.0	1.0000000000000004	2408
35	demo_bc1_36_bc2_28_bc3_1	0	0.0	1.0000000000000004	2409
36	demo_bc1_37_bc2_28_bc3_1	0	0.0	1.0000000000000004	2410
37	demo_bc1_38_bc2_28_bc3_1	0	0.0	1.0000000000000004	2411
38	demo_bc1_39_bc2_28_bc3_1	0	0.0	1.0000000000000004	2412
39	demo_bc1_40_bc2_28_bc3_1	0	0.0	1.0000000000000004	2413
40	demo_bc1_41_bc2_28_bc3_1	0	0.0	1.0000000000000004	2414
41	demo_bc1_42_bc2_28_bc3_1	0	0.0	1.0000000000000004	2415
43	demo_bc1_44_bc2_28_bc3_1	0	0.0	1.0000000000000004	2416
44	demo_bc1_45_bc2_28_bc3_1	0	0.0	1.0000000000000004	2417
45	demo_bc1_46_bc2_28_bc3_1	0	0.0	1.0000000000000004	2418
46	demo_bc1_47_bc2_28_bc3_1	0	0.0	1.0000000000000004	2419
47	demo_bc1_48_bc2_28_bc3_1	0	0.0	1.0000000000000004	2420
48	demo_bc1_49_bc2_28_bc3_1	0	0.0	1.0000000000000004	2421
49	demo_bc1_50_bc2_28_bc3_1	0	0.0	1.0000000000000004	2422
50	demo_bc1_51_bc2_28_bc3_1	0	0.0	1.0000000000000004	2423
51	demo_bc1_52_bc2_28_bc3_1	0	0.0	1.0000000000000004	2424
52	demo_bc1_53_bc2_28_bc3_1	0	0.0	1.0000000000000004	2425
53	demo_bc1_54_bc2_28_bc3_1	0	0.0	1.0000000000000004	2426
54	demo_bc1_55_bc2_28_bc3_1	0	0.0	1.0000000000000004	2427
55	demo_bc1_56_bc2_28_bc3_1	0	0.0	1.0000000000000004	2428
29	demo_bc1_30_bc2_28_bc3_1	0	0.0	1.0000000000000004	2429
28	demo_bc1_29_bc2_28_bc3_1	0	0.0	1.0000000000000004	2430
27	demo_bc1_28_bc2_28_bc3_1	0	0.0	1.0000000000000004	2431
13	demo_bc1_14_bc2_28_bc3_1	0	0.0	1.0000000000000004	2432
2	demo_bc1_3_bc2_28_bc3_1	0	0.0	1.0000000000000004	2433
3	demo_bc1_4_bc2_28_bc3_1	0	0.0	1.0000000000000004	2434
4	demo_bc1_5_bc2_28_bc3_1	0	0.0	1.0000000000000004	2435
5	demo_bc1_6_bc2_28_bc3_1	0	0.0	1.0000000000000004	2436
6	demo_bc1_7_bc2_28_bc3_1	0	0.0	1.0000000000000004	2437
7	demo_bc1_8_bc2_28_bc3_1	0	0.0	1.0000000000000004	2438
8	demo_bc1_9_bc2_28_bc3_1	0	0.0	1.0000000000000004	2439
9	demo_bc1_10_bc2_28_bc3_1	0	0.0	1.0000000000000004	2440
10	demo_bc1_11_bc2_28_bc3_1	0	0.0	1.0000000000000004	2441
11	demo_bc1_12_bc2_28_bc3_1	0	0.0	1.0000000000000004	2442
12	demo_bc1_13_bc2_28_bc3_1	0	0.0	1.0000000000000004	2443
14	demo_bc1_15_bc2_28_bc3_1	0	0.0	1.0000000000000004	2444
26	demo_bc1_27_bc2_28_bc3_1	0	0.0	1.0000000000000004	2445
15	demo_bc1_16_bc2_28_bc3_1	0	0.0	1.0000000000000004	2446
16	demo_bc1_17_bc2_28_bc3_1	0	0.0	1.0000000000000004	2447
17	demo_bc1_18_bc2_28_bc3_1	0	0.0	1.0000000000000004	2448
18	demo_bc1_19_bc2_28_bc3_1	0	0.0	1.0000000000000004	2449
19	demo_bc1_20_bc2_28_bc3_1	0	0.0	1.0000000000000004	2450
20	demo_bc1_21_bc2_28_bc3_1	0	0.0	1.0000000000000004	2451
21	demo_bc1_22_bc2_28_bc3_1	0	0.0	1.0000000000000004	2452
22	demo_bc1_23_bc2_28_bc3_1	0	0.0	1.0000000000000004	2453
23	demo_bc1_24_bc2_28_bc3_1	0	0.0	1.0000000000000004	2454
24	demo_bc1_25_bc2_28_bc3_1	0	0.0	1.0000000000000004	2455
25	demo_bc1_26_bc2_28_bc3_1	0	0.0	1.0000000000000004	2456
56	demo_bc1_57_bc2_28_bc3_1	0	0.0	1.0000000000000004	2457
57	demo_bc1_58_bc2_28_bc3_1	0	0.0	1.0000000000000004	2458
58	demo_bc1_59_bc2_28_bc3_1	0	0.0	1.0000000000000004	2459
99	demo_bc1_4_bc2_49_bc3_1	0	0.0	1.0000000000000004	2460
88	demo_bc1_89_bc2_28_bc3_1	0	0.0	1.0000000000000004	2461
89	demo_bc1_90_bc2_28_bc3_1	0	0.0	1.0000000000000004	2462
90	demo_bc1_91_bc2_28_bc3_1	0	0.0	1.0000000000000004	2463
91	demo_bc1_92_bc2_28_bc3_1	0	0.0	1.0000000000000004	2464
92	demo_bc1_93_bc2_28_bc3_1	0	0.0	1.0000000000000004	2465
93	demo_bc1_94_bc2_28_bc3_1	0	0.0	1.0000000000000004	2466
94	demo_bc1_95_bc2_28_bc3_1	0	0.0	1.0000000000000004	2467
95	demo_bc1_96_bc2_28_bc3_1	0	0.0	1.0000000000000004	2468
96	demo_bc1_1_bc2_49_bc3_1	0	0.0	1.0000000000000004	2469
97	demo_bc1_2_bc2_49_bc3_1	0	0.0	1.0000000000000004	2470
98	demo_bc1_3_bc2_49_bc3_1	0	0.0	1.0000000000000004	2471
100	demo_bc1_5_bc2_49_bc3_1	0	0.0	1.0000000000000004	2472
86	demo_bc1_87_bc2_28_bc3_1	0	0.0	1.0000000000000004	2473
101	demo_bc1_6_bc2_49_bc3_1	0	0.0	1.0000000000000004	2474
102	demo_bc1_7_bc2_49_bc3_1	0	0.0	1.0000000000000004	2475
103	demo_bc1_8_bc2_49_bc3_1	0	0.0	1.0000000000000004	2476
104	demo_bc1_9_bc2_49_bc3_1	0	0.0	1.0000000000000004	2477
